 Hemisphere(NH=1_SH=2)  Month   Pressure    CO_Climatology
           2           3   11.0039997       2.15720011E-08
           2           3   12.6490002       2.20130012E-08
           2           3   14.4560003       2.24430003E-08
           2           3   16.4319992       2.27080008E-08
           2           3   18.5849991       2.26860006E-08
           2           3   20.9220009       2.23710011E-08
           2           3   23.4529991       2.16889990E-08
           2           3   26.1830006       2.07599999E-08
           2           3   29.1210003       1.96359995E-08
           2           3   32.2739983       1.83980013E-08
           2           3   35.6510010       1.74810015E-08
           2           3   39.2570000       1.67099987E-08
           2           3   43.0999985       1.64080003E-08
           2           3   47.1879997       1.63650000E-08
           2           3   51.5279999       1.69070002E-08
           2           3   56.1259995       1.79349993E-08
           2           3   60.9889984       1.97050003E-08
           2           3   66.1250000       2.15540013E-08
           2           3   71.5400009       2.35429987E-08
           2           3   77.2399979       2.54470010E-08
           2           3   83.2310028       2.72280012E-08
           2           3   89.5199966       2.89850011E-08
           2           3   96.1139984       3.08209991E-08
           2           3   103.016998       3.26120002E-08
           2           3   110.237000       3.43800011E-08
           2           3   117.777000       3.61119987E-08
           2           3   125.646004       3.77579994E-08
           2           3   133.845993       3.93139992E-08
           2           3   142.384995       4.08339993E-08
           2           3   151.266006       4.26910027E-08
           2           3   160.496002       4.45610020E-08
           2           3   170.078003       4.66090029E-08
           2           3   180.018005       4.97039991E-08
           2           3   190.320007       5.27389972E-08
           2           3   200.988998       5.62910003E-08
           2           3   212.028000       6.11339956E-08
           2           3   223.440994       6.58840023E-08
           2           3   235.233994       7.07220025E-08
           2           3   247.408005       7.58859997E-08
           2           3   259.968994       8.09570011E-08
           2           3   272.919006       8.58580051E-08
           2           3   286.261993       8.98060009E-08
           2           3   300.000000       9.36390023E-08
           2           3   314.136993       9.73460033E-08
           2           3   328.674988       1.00419001E-07
           2           3   343.618011       1.03075998E-07
           2           3   358.966003       1.05615996E-07
           2           3   374.723999       1.07695996E-07
           2           3   390.893005       1.09513003E-07
           2           3   407.473999       1.11157995E-07
           2           3   424.470001       1.12507003E-07
           2           3   441.881989       1.13790001E-07
           2           3   459.712006       1.14870005E-07
           2           3   477.960999       1.15902999E-07
           2           3   496.630005       1.16807001E-07
           2           3   515.719971       1.17709000E-07
           2           3   535.231995       1.18637999E-07
           2           3   555.166992       1.19597999E-07
           2           3   575.525024       1.20688000E-07
           2           3   596.306030       1.21859003E-07
           2           3   617.510986       1.23194994E-07
           2           3   639.140015       1.24601002E-07
           2           3   661.192017       1.26101995E-07
           2           3   683.666992       1.27654005E-07
           2           3   706.565002       1.29203997E-07
           2           3   729.885986       1.30776996E-07
           2           3   753.627991       1.32298993E-07
           2           3   777.789978       1.33748998E-07
           2           3   802.370972       1.35207003E-07
           2           3   827.370972       1.36460997E-07
           2           3   852.788025       1.38358999E-07
           2           3   878.619995       1.40341996E-07
           2           3   904.866028       1.41713002E-07
           2           3   931.523987       1.43308000E-07
           2           3   958.591003       1.44818998E-07
           2           3   986.067017       1.46365991E-07
           2           3   1013.94800       1.47758001E-07
           2           3   1042.23206       1.49203998E-07
           2           3   1070.91699       1.50651999E-07
           2           3   1100.00000       1.52102999E-07
           2           4   1.60000008E-02   1.75132197E-06
           2           4   3.79999988E-02   6.52200015E-07
           2           4   7.69999996E-02   3.13632995E-07
           2           4  0.136999995       1.98205996E-07
           2           4  0.224000007       1.32750003E-07
           2           4  0.344999999       9.31949984E-08
           2           4  0.505999982       6.91480011E-08
           2           4  0.713999987       5.57100002E-08
           2           4  0.975000024       4.52350015E-08
           2           4   1.29700005       3.73860018E-08
           2           4   1.68700004       3.29690018E-08
           2           4   2.15300012       2.95830009E-08
           2           4   2.70099998       2.69960001E-08
           2           4   3.33999991       2.49699994E-08
           2           4   4.07700014       2.34610003E-08
           2           4   4.92000008       2.22159997E-08
           2           4   5.87799978       2.12440003E-08
           2           4   6.95699978       2.06110009E-08
           2           4   8.16499996       2.02450003E-08
           2           4   9.51200008       2.01559995E-08
           2           4   11.0039997       2.02689989E-08
           2           4   12.6490002       2.05270005E-08
           2           4   14.4560003       2.09150013E-08
           2           4   16.4319992       2.13430003E-08
           2           4   18.5849991       2.17020002E-08
           2           4   20.9220009       2.18840004E-08
           2           4   23.4529991       2.17910010E-08
           2           4   26.1830006       2.12739995E-08
           2           4   29.1210003       2.03840003E-08
           2           4   32.2739983       1.91769995E-08
           2           4   35.6510010       1.81159994E-08
           2           4   39.2570000       1.71910006E-08
           2           4   43.0999985       1.67970011E-08
           2           4   47.1879997       1.66819998E-08
           2           4   51.5279999       1.71930008E-08
           2           4   56.1259995       1.81170012E-08
           2           4   60.9889984       1.96730010E-08
           2           4   66.1250000       2.13830003E-08
           2           4   71.5400009       2.33380000E-08
           2           4   77.2399979       2.53020005E-08
           2           4   83.2310028       2.73390004E-08
           2           4   89.5199966       2.93780005E-08
           2           4   96.1139984       3.16679980E-08
           2           4   103.016998       3.39039978E-08
           2           4   110.237000       3.60960009E-08
           2           4   117.777000       3.82419998E-08
           2           4   125.646004       4.01729991E-08
           2           4   133.845993       4.18580015E-08
           2           4   142.384995       4.35059988E-08
           2           4   151.266006       4.54700029E-08
           2           4   160.496002       4.74430024E-08
           2           4   170.078003       4.96860011E-08
           2           4   180.018005       5.34410027E-08
           2           4   190.320007       5.71229997E-08
           2           4   200.988998       6.14720008E-08
           2           4   212.028000       6.74739979E-08
           2           4   223.440994       7.33590042E-08
           2           4   235.233994       7.91849999E-08
           2           4   247.408005       8.49530011E-08
           2           4   259.968994       9.06159983E-08
           2           4   272.919006       9.60250048E-08
           2           4   286.261993       9.99530059E-08
           2           4   300.000000       1.03748000E-07
           2           4   314.136993       1.07414998E-07
           2           4   328.674988       1.10372000E-07
           2           4   343.618011       1.12871000E-07
           2           4   358.966003       1.15260001E-07
           2           4   374.723999       1.17181997E-07
           2           4   390.893005       1.18846998E-07
           2           4   407.473999       1.20349000E-07
           2           4   424.470001       1.21536004E-07
           2           4   441.881989       1.22670997E-07
           2           4   459.712006       1.23578999E-07
           2           4   477.960999       1.24441002E-07
           2           4   496.630005       1.25176001E-07
           2           4   515.719971       1.25905999E-07
           2           4   535.231995       1.26657000E-07
           2           4   555.166992       1.27435996E-07
           2           4   575.525024       1.28316998E-07
           2           4   596.306030       1.29241002E-07
           2           4   617.510986       1.30201002E-07
           2           4   639.140015       1.31143992E-07
           2           4   661.192017       1.32115005E-07
           2           4   683.666992       1.33095000E-07
           2           4   706.565002       1.34052996E-07
           2           4   729.885986       1.34996995E-07
           2           4   753.627991       1.35948000E-07
           2           4   777.789978       1.36934005E-07
           2           4   802.370972       1.37845007E-07
           2           4   827.370972       1.38725994E-07
           2           4   852.788025       1.40104007E-07
           2           4   878.619995       1.41501999E-07
           2           4   904.866028       1.42417008E-07
           2           4   931.523987       1.43503996E-07
           2           4   958.591003       1.44571004E-07
           2           4   986.067017       1.45628007E-07
           2           4   1013.94800       1.46632999E-07
           2           4   1042.23206       1.47690997E-07
           2           4   1070.91699       1.48703990E-07
           2           4   1100.00000       1.49675998E-07
           2           5   1.60000008E-02   1.75132197E-06
           2           5   3.79999988E-02   6.52200015E-07
           2           5   7.69999996E-02   3.13632995E-07
           2           5  0.136999995       1.98205996E-07
           2           5  0.224000007       1.32750003E-07
           2           5  0.344999999       9.31949984E-08
           2           5  0.505999982       6.91480011E-08
           2           5  0.713999987       5.57100002E-08
           2           5  0.975000024       4.52350015E-08
           2           5   1.29700005       3.73860018E-08
           2           5   1.68700004       3.29690018E-08
           2           5   2.15300012       2.95830009E-08
           2           5   2.70099998       2.69919997E-08
           2           5   3.33999991       2.49580001E-08
           2           5   4.07700014       2.34240005E-08
           2           5   4.92000008       2.21340013E-08
           2           5   5.87799978       2.10890008E-08
           2           5   6.95699978       2.03479988E-08
           2           5   8.16499996       1.98309991E-08
           2           5   9.51200008       1.95480006E-08
           2           5   11.0039997       1.94199998E-08
           2           5   12.6490002       1.94100007E-08
           2           5   14.4560003       1.95420000E-08
           2           5   16.4319992       1.97640002E-08
           2           5   18.5849991       2.00400017E-08
           2           5   20.9220009       2.02820001E-08
           2           5   23.4529991       2.03950012E-08
           2           5   26.1830006       2.02070005E-08
           2           5   29.1210003       1.96940011E-08
           2           5   32.2739983       1.88650002E-08
           2           5   35.6510010       1.80480004E-08
           2           5   39.2570000       1.73189996E-08
           2           5   43.0999985       1.69890004E-08
           2           5   47.1879997       1.68840000E-08
           2           5   51.5279999       1.72880004E-08
           2           5   56.1259995       1.80300006E-08
           2           5   60.9889984       1.92900007E-08
           2           5   66.1250000       2.08090007E-08
           2           5   71.5400009       2.27230004E-08
           2           5   77.2399979       2.47619987E-08
           2           5   83.2310028       2.71170002E-08
           2           5   89.5199966       2.94990006E-08
           2           5   96.1139984       3.23320002E-08
           2           5   103.016998       3.50960008E-08
           2           5   110.237000       3.78349974E-08
           2           5   117.777000       4.05190015E-08
           2           5   125.646004       4.29170015E-08
           2           5   133.845993       4.49810003E-08
           2           5   142.384995       4.69990020E-08
           2           5   151.266006       4.91290031E-08
           2           5   160.496002       5.12380005E-08
           2           5   170.078003       5.35859996E-08
           2           5   180.018005       5.73149990E-08
           2           5   190.320007       6.09700024E-08
           2           5   200.988998       6.51260024E-08
           2           5   212.028000       7.05390022E-08
           2           5   223.440994       7.58469980E-08
           2           5   235.233994       8.09660037E-08
           2           5   247.408005       8.56759996E-08
           2           5   259.968994       9.03050008E-08
           2           5   272.919006       9.47129948E-08
           2           5   286.261993       9.77040031E-08
           2           5   300.000000       1.00589993E-07
           2           5   314.136993       1.03387002E-07
           2           5   328.674988       1.05677003E-07
           2           5   343.618011       1.07619002E-07
           2           5   358.966003       1.09483004E-07
           2           5   374.723999       1.10991998E-07
           2           5   390.893005       1.12302004E-07
           2           5   407.473999       1.13474002E-07
           2           5   424.470001       1.14365001E-07
           2           5   441.881989       1.15230002E-07
           2           5   459.712006       1.15934000E-07
           2           5   477.960999       1.16605001E-07
           2           5   496.630005       1.17166998E-07
           2           5   515.719971       1.17709000E-07
           2           5   535.231995       1.18248998E-07
           2           5   555.166992       1.18788002E-07
           2           5   575.525024       1.19310002E-07
           2           5   596.306030       1.19850000E-07
           2           5   617.510986       1.20410007E-07
           2           5   639.140015       1.20932995E-07
           2           5   661.192017       1.21504002E-07
           2           5   683.666992       1.22085993E-07
           2           5   706.565002       1.22681001E-07
           2           5   729.885986       1.23308993E-07
           2           5   753.627991       1.23991001E-07
           2           5   777.789978       1.24767993E-07
           2           5   802.370972       1.25477001E-07
           2           5   827.370972       1.26128995E-07
           2           5   852.788025       1.27083993E-07
           2           5   878.619995       1.28009006E-07
           2           5   904.866028       1.28688995E-07
           2           5   931.523987       1.29460005E-07
           2           5   958.591003       1.30220997E-07
           2           5   986.067017       1.30985001E-07
           2           5   1013.94800       1.31701000E-07
           2           5   1042.23206       1.32464010E-07
           2           5   1070.91699       1.33182994E-07
           2           5   1100.00000       1.33858990E-07
           2           6   1.60000008E-02   1.75132197E-06
           2           6   3.79999988E-02   6.52200015E-07
           2           6   7.69999996E-02   3.13632995E-07
           2           6  0.136999995       1.98205996E-07
           2           6  0.224000007       1.32750003E-07
           2           6  0.344999999       9.31949984E-08
           2           6  0.505999982       6.91480011E-08
           2           6  0.713999987       5.57100002E-08
           2           6  0.975000024       4.52350015E-08
           2           6   1.29700005       3.73860018E-08
           2           6   1.68700004       3.29690018E-08
           2           6   2.15300012       2.95830009E-08
           2           6   2.70099998       2.69909997E-08
           2           6   3.33999991       2.49549998E-08
           2           6   4.07700014       2.34159998E-08
           2           6   4.92000008       2.21149996E-08
           2           6   5.87799978       2.10510009E-08
           2           6   6.95699978       2.02789998E-08
           2           6   8.16499996       1.97159995E-08
           2           6   9.51200008       1.93659986E-08
           2           6   11.0039997       1.91469987E-08
           2           6   12.6490002       1.90169995E-08
           2           6   14.4560003       1.89959994E-08
           2           6   16.4319992       1.90370013E-08
           2           6   18.5849991       1.91329992E-08
           2           6   20.9220009       1.92539993E-08
           2           6   23.4529991       1.93250003E-08
           2           6   26.1830006       1.92520009E-08
           2           6   29.1210003       1.89489988E-08
           2           6   32.2739983       1.84050002E-08
           2           6   35.6510010       1.78090005E-08
           2           6   39.2570000       1.72719989E-08
           2           6   43.0999985       1.70139991E-08
           2           6   47.1879997       1.69220016E-08
           2           6   51.5279999       1.72040000E-08
           2           6   56.1259995       1.77560011E-08
           2           6   60.9889984       1.87209999E-08
           2           6   66.1250000       2.00389998E-08
           2           6   71.5400009       2.18860006E-08
           2           6   77.2399979       2.40210003E-08
           2           6   83.2310028       2.68129998E-08
           2           6   89.5199966       2.96270013E-08
           2           6   96.1139984       3.29080017E-08
           2           6   103.016998       3.61100021E-08
           2           6   110.237000       3.91850001E-08
           2           6   117.777000       4.21850004E-08
           2           6   125.646004       4.48319994E-08
           2           6   133.845993       4.70649972E-08
           2           6   142.384995       4.92500014E-08
           2           6   151.266006       5.14119982E-08
           2           6   160.496002       5.35340021E-08
           2           6   170.078003       5.58149971E-08
           2           6   180.018005       5.90730025E-08
           2           6   190.320007       6.22669987E-08
           2           6   200.988998       6.57659953E-08
           2           6   212.028000       7.00599969E-08
           2           6   223.440994       7.42710071E-08
           2           6   235.233994       7.82769973E-08
           2           6   247.408005       8.18209998E-08
           2           6   259.968994       8.53010036E-08
           2           6   272.919006       8.86159981E-08
           2           6   286.261993       9.07300048E-08
           2           6   300.000000       9.27630026E-08
           2           6   314.136993       9.47369969E-08
           2           6   328.674988       9.63020028E-08
           2           6   343.618011       9.75770007E-08
           2           6   358.966003       9.87960007E-08
           2           6   374.723999       9.96979992E-08
           2           6   390.893005       1.00430000E-07
           2           6   407.473999       1.01062000E-07
           2           6   424.470001       1.01529999E-07
           2           6   441.881989       1.01983005E-07
           2           6   459.712006       1.02356005E-07
           2           6   477.960999       1.02718005E-07
           2           6   496.630005       1.03055001E-07
           2           6   515.719971       1.03387002E-07
           2           6   535.231995       1.03719003E-07
           2           6   555.166992       1.04036005E-07
           2           6   575.525024       1.04325999E-07
           2           6   596.306030       1.04588999E-07
           2           6   617.510986       1.04862998E-07
           2           6   639.140015       1.05088994E-07
           2           6   661.192017       1.05372003E-07
           2           6   683.666992       1.05696998E-07
           2           6   706.565002       1.06042002E-07
           2           6   729.885986       1.06458003E-07
           2           6   753.627991       1.06929001E-07
           2           6   777.789978       1.07441004E-07
           2           6   802.370972       1.08036005E-07
           2           6   827.370972       1.08591003E-07
           2           6   852.788025       1.09355007E-07
           2           6   878.619995       1.10004997E-07
           2           6   904.866028       1.10580004E-07
           2           6   931.523987       1.11193998E-07
           2           6   958.591003       1.11800006E-07
           2           6   986.067017       1.12392996E-07
           2           6   1013.94800       1.12941002E-07
           2           6   1042.23206       1.13525999E-07
           2           6   1070.91699       1.14117000E-07
           2           6   1100.00000       1.14717004E-07
           2           7   1.60000008E-02   1.75132197E-06
           2           7   3.79999988E-02   6.52200015E-07
           2           7   7.69999996E-02   3.13632995E-07
           2           7  0.136999995       1.98205996E-07
           2           7  0.224000007       1.32750003E-07
           2           7  0.344999999       9.31949984E-08
           2           7  0.505999982       6.91480011E-08
           2           7  0.713999987       5.57100002E-08
           2           7  0.975000024       4.52350015E-08
           2           7   1.29700005       3.73860018E-08
           2           7   1.68700004       3.29690018E-08
           2           7   2.15300012       2.95830009E-08
           2           7   2.70099998       2.69899996E-08
           2           7   3.33999991       2.49500012E-08
           2           7   4.07700014       2.34069990E-08
           2           7   4.92000008       2.21000001E-08
           2           7   5.87799978       2.10280007E-08
           2           7   6.95699978       2.02490007E-08
           2           7   8.16499996       1.96730010E-08
           2           7   9.51200008       1.93030001E-08
           2           7   11.0039997       1.90580014E-08
           2           7   12.6490002       1.89060003E-08
           2           7   14.4560003       1.88530009E-08
           2           7   16.4319992       1.88490006E-08
           2           7   18.5849991       1.88719991E-08
           2           7   20.9220009       1.89100007E-08
           2           7   23.4529991       1.89030001E-08
           2           7   26.1830006       1.88159994E-08
           2           7   29.1210003       1.85650002E-08
           2           7   32.2739983       1.81340010E-08
           2           7   35.6510010       1.76630000E-08
           2           7   39.2570000       1.72339991E-08
           2           7   43.0999985       1.70020016E-08
           2           7   47.1879997       1.68899987E-08
           2           7   51.5279999       1.70440000E-08
           2           7   56.1259995       1.74080004E-08
           2           7   60.9889984       1.80890005E-08
           2           7   66.1250000       1.92680005E-08
           2           7   71.5400009       2.11849986E-08
           2           7   77.2399979       2.34759998E-08
           2           7   83.2310028       2.66070010E-08
           2           7   89.5199966       2.97350002E-08
           2           7   96.1139984       3.32299983E-08
           2           7   103.016998       3.66399995E-08
           2           7   110.237000       4.02010016E-08
           2           7   117.777000       4.37210019E-08
           2           7   125.646004       4.68739998E-08
           2           7   133.845993       4.96010024E-08
           2           7   142.384995       5.22680033E-08
           2           7   151.266006       5.44840013E-08
           2           7   160.496002       5.66029996E-08
           2           7   170.078003       5.88340008E-08
           2           7   180.018005       6.18139993E-08
           2           7   190.320007       6.47340030E-08
           2           7   200.988998       6.79789949E-08
           2           7   212.028000       7.20599971E-08
           2           7   223.440994       7.60619940E-08
           2           7   235.233994       7.97639998E-08
           2           7   247.408005       8.27119990E-08
           2           7   259.968994       8.56060041E-08
           2           7   272.919006       8.83369964E-08
           2           7   286.261993       8.97770036E-08
           2           7   300.000000       9.11510014E-08
           2           7   314.136993       9.24880013E-08
           2           7   328.674988       9.34889997E-08
           2           7   343.618011       9.42590006E-08
           2           7   358.966003       9.49960040E-08
           2           7   374.723999       9.54540056E-08
           2           7   390.893005       9.57689963E-08
           2           7   407.473999       9.60329984E-08
           2           7   424.470001       9.62210009E-08
           2           7   441.881989       9.64110001E-08
           2           7   459.712006       9.65780060E-08
           2           7   477.960999       9.67419993E-08
           2           7   496.630005       9.69069944E-08
           2           7   515.719971       9.70640031E-08
           2           7   535.231995       9.72449996E-08
           2           7   555.166992       9.74240066E-08
           2           7   575.525024       9.75970025E-08
           2           7   596.306030       9.77679946E-08
           2           7   617.510986       9.79779955E-08
           2           7   639.140015       9.82109967E-08
           2           7   661.192017       9.84910002E-08
           2           7   683.666992       9.88239961E-08
           2           7   706.565002       9.91819959E-08
           2           7   729.885986       9.96039944E-08
           2           7   753.627991       1.00066998E-07
           2           7   777.789978       1.00573999E-07
           2           7   802.370972       1.01169000E-07
           2           7   827.370972       1.01767995E-07
           2           7   852.788025       1.02580998E-07
           2           7   878.619995       1.03414997E-07
           2           7   904.866028       1.03989997E-07
           2           7   931.523987       1.04655996E-07
           2           7   958.591003       1.05318001E-07
           2           7   986.067017       1.05959998E-07
           2           7   1013.94800       1.06540000E-07
           2           7   1042.23206       1.07166002E-07
           2           7   1070.91699       1.07832001E-07
           2           7   1100.00000       1.08536000E-07
           2           8   1.60000008E-02   1.75132197E-06
           2           8   3.79999988E-02   6.52200015E-07
           2           8   7.69999996E-02   3.13632995E-07
           2           8  0.136999995       1.98205996E-07
           2           8  0.224000007       1.32750003E-07
           2           8  0.344999999       9.31949984E-08
           2           8  0.505999982       6.91480011E-08
           2           8  0.713999987       5.57100002E-08
           2           8  0.975000024       4.52350015E-08
           2           8   1.29700005       3.73860018E-08
           2           8   1.68700004       3.29690018E-08
           2           8   2.15300012       2.95830009E-08
           2           8   2.70099998       2.69899996E-08
           2           8   3.33999991       2.49459990E-08
           2           8   4.07700014       2.33980000E-08
           2           8   4.92000008       2.20840004E-08
           2           8   5.87799978       2.10049986E-08
           2           8   6.95699978       2.02149995E-08
           2           8   8.16499996       1.96289989E-08
           2           8   9.51200008       1.92420000E-08
           2           8   11.0039997       1.89799998E-08
           2           8   12.6490002       1.88069986E-08
           2           8   14.4560003       1.87380014E-08
           2           8   16.4319992       1.87179996E-08
           2           8   18.5849991       1.87159994E-08
           2           8   20.9220009       1.87179996E-08
           2           8   23.4529991       1.86749993E-08
           2           8   26.1830006       1.85739992E-08
           2           8   29.1210003       1.83480005E-08
           2           8   32.2739983       1.79769994E-08
           2           8   35.6510010       1.75709989E-08
           2           8   39.2570000       1.71970012E-08
           2           8   43.0999985       1.69529990E-08
           2           8   47.1879997       1.67970011E-08
           2           8   51.5279999       1.68360010E-08
           2           8   56.1259995       1.70820016E-08
           2           8   60.9889984       1.76389996E-08
           2           8   66.1250000       1.88150011E-08
           2           8   71.5400009       2.09009983E-08
           2           8   77.2399979       2.33799984E-08
           2           8   83.2310028       2.67430007E-08
           2           8   89.5199966       3.00669996E-08
           2           8   96.1139984       3.35690018E-08
           2           8   103.016998       3.69870001E-08
           2           8   110.237000       4.06209999E-08
           2           8   117.777000       4.42239987E-08
           2           8   125.646004       4.75980002E-08
           2           8   133.845993       5.07200006E-08
           2           8   142.384995       5.37710001E-08
           2           8   151.266006       5.63489984E-08
           2           8   160.496002       5.88179994E-08
           2           8   170.078003       6.13479969E-08
           2           8   180.018005       6.43999982E-08
           2           8   190.320007       6.73909994E-08
           2           8   200.988998       7.05729946E-08
           2           8   212.028000       7.42769970E-08
           2           8   223.440994       7.79100020E-08
           2           8   235.233994       8.12020033E-08
           2           8   247.408005       8.36420000E-08
           2           8   259.968994       8.60379998E-08
           2           8   272.919006       8.82940014E-08
           2           8   286.261993       8.94660062E-08
           2           8   300.000000       9.05859991E-08
           2           8   314.136993       9.16750054E-08
           2           8   328.674988       9.24979986E-08
           2           8   343.618011       9.31409971E-08
           2           8   358.966003       9.37570022E-08
           2           8   374.723999       9.41560003E-08
           2           8   390.893005       9.44559986E-08
           2           8   407.473999       9.46919982E-08
           2           8   424.470001       9.48570005E-08
           2           8   441.881989       9.50199990E-08
           2           8   459.712006       9.51640047E-08
           2           8   477.960999       9.52990007E-08
           2           8   496.630005       9.54450030E-08
           2           8   515.719971       9.55960004E-08
           2           8   535.231995       9.58219957E-08
           2           8   555.166992       9.60729949E-08
           2           8   575.525024       9.63489981E-08
           2           8   596.306030       9.66269980E-08
           2           8   617.510986       9.69420029E-08
           2           8   639.140015       9.72259997E-08
           2           8   661.192017       9.75059962E-08
           2           8   683.666992       9.78279999E-08
           2           8   706.565002       9.81680017E-08
           2           8   729.885986       9.85780062E-08
           2           8   753.627991       9.91299984E-08
           2           8   777.789978       9.97880036E-08
           2           8   802.370972       1.00561998E-07
           2           8   827.370972       1.01415999E-07
           2           8   852.788025       1.02485004E-07
           2           8   878.619995       1.03692997E-07
           2           8   904.866028       1.04464000E-07
           2           8   931.523987       1.05363995E-07
           2           8   958.591003       1.06278996E-07
           2           8   986.067017       1.07166002E-07
           2           8   1013.94800       1.08005999E-07
           2           8   1042.23206       1.08809999E-07
           2           8   1070.91699       1.09707003E-07
           2           8   1100.00000       1.10691005E-07
           2           9   1.60000008E-02   1.75132197E-06
           2           9   3.79999988E-02   6.52200015E-07
           2           9   7.69999996E-02   3.13632995E-07
           2           9  0.136999995       1.98205996E-07
           2           9  0.224000007       1.32750003E-07
           2           9  0.344999999       9.31949984E-08
           2           9  0.505999982       6.91480011E-08
           2           9  0.713999987       5.57100002E-08
           2           9  0.975000024       4.52350015E-08
           2           9   1.29700005       3.73860018E-08
           2           9   1.68700004       3.29690018E-08
           2           9   2.15300012       2.95830009E-08
           2           9   2.70099998       2.69909997E-08
           2           9   3.33999991       2.49449990E-08
           2           9   4.07700014       2.33929995E-08
           2           9   4.92000008       2.20739995E-08
           2           9   5.87799978       2.09899991E-08
           2           9   6.95699978       2.01939994E-08
           2           9   8.16499996       1.95979997E-08
           2           9   9.51200008       1.92020000E-08
           2           9   11.0039997       1.89290006E-08
           2           9   12.6490002       1.87359994E-08
           2           9   14.4560003       1.86439983E-08
           2           9   16.4319992       1.86009999E-08
           2           9   18.5849991       1.85819999E-08
           2           9   20.9220009       1.85669986E-08
           2           9   23.4529991       1.85040001E-08
           2           9   26.1830006       1.83860003E-08
           2           9   29.1210003       1.81640001E-08
           2           9   32.2739983       1.78219999E-08
           2           9   35.6510010       1.74510006E-08
           2           9   39.2570000       1.71070003E-08
           2           9   43.0999985       1.68490004E-08
           2           9   47.1879997       1.66599996E-08
           2           9   51.5279999       1.66179994E-08
           2           9   56.1259995       1.68069985E-08
           2           9   60.9889984       1.73450001E-08
           2           9   66.1250000       1.85270004E-08
           2           9   71.5400009       2.06550013E-08
           2           9   77.2399979       2.30930013E-08
           2           9   83.2310028       2.62420006E-08
           2           9   89.5199966       2.93619991E-08
           2           9   96.1139984       3.27050032E-08
           2           9   103.016998       3.59669983E-08
           2           9   110.237000       3.96450019E-08
           2           9   117.777000       4.33240004E-08
           2           9   125.646004       4.67719978E-08
           2           9   133.845993       4.99640009E-08
           2           9   142.384995       5.30849995E-08
           2           9   151.266006       5.56980027E-08
           2           9   160.496002       5.81980011E-08
           2           9   170.078003       6.07169994E-08
           2           9   180.018005       6.35490025E-08
           2           9   190.320007       6.63239987E-08
           2           9   200.988998       6.92609987E-08
           2           9   212.028000       7.26470049E-08
           2           9   223.440994       7.59670016E-08
           2           9   235.233994       7.90120041E-08
           2           9   247.408005       8.13789995E-08
           2           9   259.968994       8.37020053E-08
           2           9   272.919006       8.58929994E-08
           2           9   286.261993       8.71729995E-08
           2           9   300.000000       8.84049953E-08
           2           9   314.136993       8.96000003E-08
           2           9   328.674988       9.05300013E-08
           2           9   343.618011       9.12839937E-08
           2           9   358.966003       9.20080012E-08
           2           9   374.723999       9.25609953E-08
           2           9   390.893005       9.30210007E-08
           2           9   407.473999       9.34210007E-08
           2           9   424.470001       9.37490015E-08
           2           9   441.881989       9.40759932E-08
           2           9   459.712006       9.43989988E-08
           2           9   477.960999       9.47160004E-08
           2           9   496.630005       9.50199990E-08
           2           9   515.719971       9.53270032E-08
           2           9   535.231995       9.56890034E-08
           2           9   555.166992       9.60589972E-08
           2           9   575.525024       9.64310019E-08
           2           9   596.306030       9.68170042E-08
           2           9   617.510986       9.72350023E-08
           2           9   639.140015       9.75879999E-08
           2           9   661.192017       9.79149988E-08
           2           9   683.666992       9.82730057E-08
           2           9   706.565002       9.86379973E-08
           2           9   729.885986       9.90680036E-08
           2           9   753.627991       9.96680001E-08
           2           9   777.789978       1.00398999E-07
           2           9   802.370972       1.01253995E-07
           2           9   827.370972       1.02251001E-07
           2           9   852.788025       1.03594999E-07
           2           9   878.619995       1.05178003E-07
           2           9   904.866028       1.06064000E-07
           2           9   931.523987       1.07190999E-07
           2           9   958.591003       1.08311994E-07
           2           9   986.067017       1.09402002E-07
           2           9   1013.94800       1.10441000E-07
           2           9   1042.23206       1.11422999E-07
           2           9   1070.91699       1.12496004E-07
           2           9   1100.00000       1.13658999E-07
           2          10   1.60000008E-02   1.75132197E-06
           2          10   3.79999988E-02   6.52200015E-07
           2          10   7.69999996E-02   3.13632995E-07
           2          10  0.136999995       1.98205996E-07
           2          10  0.224000007       1.32750003E-07
           2          10  0.344999999       9.31949984E-08
           2          10  0.505999982       6.91480011E-08
           2          10  0.713999987       5.57100002E-08
           2          10  0.975000024       4.52350015E-08
           2          10   1.29700005       3.73860018E-08
           2          10   1.68700004       3.29690018E-08
           2          10   2.15300012       2.95830009E-08
           2          10   2.70099998       2.69909997E-08
           2          10   3.33999991       2.49470009E-08
           2          10   4.07700014       2.33939996E-08
           2          10   4.92000008       2.20739995E-08
           2          10   5.87799978       2.09899991E-08
           2          10   6.95699978       2.01930010E-08
           2          10   8.16499996       1.95999998E-08
           2          10   9.51200008       1.92070004E-08
           2          10   11.0039997       1.89349993E-08
           2          10   12.6490002       1.87359994E-08
           2          10   14.4560003       1.86280005E-08
           2          10   16.4319992       1.85599998E-08
           2          10   18.5849991       1.85139992E-08
           2          10   20.9220009       1.84740010E-08
           2          10   23.4529991       1.83899989E-08
           2          10   26.1830006       1.82509989E-08
           2          10   29.1210003       1.80149993E-08
           2          10   32.2739983       1.76619999E-08
           2          10   35.6510010       1.72989996E-08
           2          10   39.2570000       1.69619998E-08
           2          10   43.0999985       1.67070002E-08
