 Lat   Pressure    CH4_Climatology
   4.00000000       47.1879997       1680.27356    
   4.00000000       51.5279999       1694.98914    
   4.00000000       56.1259995       1708.33472    
   4.00000000       60.9889984       1720.40161    
   4.00000000       66.1250000       1731.28650    
   4.00000000       71.5400009       1741.07483    
   4.00000000       77.2399979       1749.85840    
   4.00000000       83.2310028       1757.71655    
   4.00000000       89.5199966       1764.72974    
   4.00000000       96.1139984       1770.97876    
   4.00000000       103.019997       1776.53333    
   4.00000000       110.239998       1781.45312    
   4.00000000       117.779999       1785.80103    
   4.00000000       125.650002       1789.63696    
   4.00000000       133.850006       1793.01221    
   4.00000000       142.380005       1795.97815    
   4.00000000       151.270004       1798.58533    
   4.00000000       160.500000       1800.86877    
   4.00000000       170.080002       1802.86206    
   4.00000000       180.020004       1804.60071    
   4.00000000       190.320007       1806.10193    
   4.00000000       200.990005       1807.37805    
   4.00000000       212.029999       1808.42737    
   4.00000000       223.440002       1809.24463    
   4.00000000       235.229996       1809.82922    
   4.00000000       247.410004       1810.19519    
   4.00000000       259.970001       1810.35120    
   4.00000000       272.920013       1810.34680    
   4.00000000       286.260010       1810.21594    
   4.00000000       300.000000       1809.99890    
   4.00000000       314.140015       1809.71777    
   4.00000000       328.670013       1809.39038    
   4.00000000       343.619995       1809.02893    
   4.00000000       358.970001       1808.64514    
   4.00000000       374.720001       1808.24939    
   4.00000000       390.890015       1807.84241    
   4.00000000       407.470001       1807.44080    
   4.00000000       424.470001       1807.04773    
   4.00000000       441.880005       1806.67041    
   4.00000000       459.709991       1806.31726    
   4.00000000       477.959991       1805.99170    
   4.00000000       496.630005       1805.70239    
   4.00000000       515.719971       1805.45435    
   4.00000000       535.229980       1805.25549    
   4.00000000       555.169983       1805.10144    
   4.00000000       575.530029       1805.00684    
   4.00000000       596.309998       1804.97327    
   4.00000000       617.510010       1805.00159    
   4.00000000       639.140015       1805.09973    
   4.00000000       661.190002       1805.26929    
   4.00000000       683.669983       1805.51208    
   4.00000000       706.570007       1805.83325    
   4.00000000       729.890015       1806.23450    
   4.00000000       753.630005       1806.72119    
   4.00000000       777.789978       1807.29248    
   4.00000000       802.369995       1807.95105    
   4.00000000       827.369995       1808.69946    
   4.00000000       852.789978       1809.53882    
   4.00000000       878.619995       1810.47449    
   4.00000000       904.869995       1811.50122    
   4.00000000       931.520020       1812.62622    
   4.00000000       958.590027       1813.84961    
   4.00000000       986.070007       1815.17603    
   4.00000000       1013.90002       1816.59167    
   4.00000000       1042.19995       1818.11951    
   4.00000000       1070.90002       1819.74487    
   4.00000000       1100.00000       1821.47681    
   5.00000000       1.60000008E-02   1105.38416    
   5.00000000       3.79999988E-02   1106.42590    
   5.00000000       7.69999996E-02   1105.84766    
   5.00000000      0.136999995       1103.40759    
   5.00000000      0.224000007       1099.37964    
   5.00000000      0.344999999       1094.51196    
   5.00000000      0.505999982       1089.98779    
   5.00000000      0.713999987       1087.08044    
   5.00000000      0.975000024       1086.92163    
   5.00000000       1.29700005       1090.32373    
   5.00000000       1.68700004       1097.74609    
   5.00000000       2.15300012       1109.34106    
   5.00000000       2.70099998       1124.95728    
   5.00000000       3.33999991       1144.34802    
   5.00000000       4.07700014       1167.10144    
   5.00000000       4.92000008       1192.77295    
   5.00000000       5.87799978       1220.90271    
   5.00000000       6.95699978       1250.92212    
   5.00000000       8.16499996       1282.33472    
   5.00000000       9.51200008       1314.68738    
   5.00000000       11.0039997       1347.45264    
   5.00000000       12.6490002       1380.19690    
   5.00000000       14.4560003       1412.53748    
   5.00000000       16.4319992       1444.10913    
   5.00000000       18.5849991       1474.62646    
   5.00000000       20.9220009       1503.84668    
   5.00000000       23.4529991       1531.62048    
   5.00000000       26.1830006       1557.79419    
   5.00000000       29.1210003       1582.30933    
   5.00000000       32.2739983       1605.12854    
   5.00000000       35.6510010       1626.26099    
   5.00000000       39.2570000       1645.71973    
   5.00000000       43.0999985       1663.56506    
   5.00000000       47.1879997       1679.86816    
   5.00000000       51.5279999       1694.70740    
   5.00000000       56.1259995       1708.16284    
   5.00000000       60.9889984       1720.33521    
   5.00000000       66.1250000       1731.31445    
   5.00000000       71.5400009       1741.18933    
   5.00000000       77.2399979       1750.05078    
   5.00000000       83.2310028       1757.98364    
   5.00000000       89.5199966       1765.06836    
   5.00000000       96.1139984       1771.37854    
   5.00000000       103.019997       1776.99097    
   5.00000000       110.239998       1781.96436    
   5.00000000       117.779999       1786.36377    
   5.00000000       125.650002       1790.25073    
   5.00000000       133.850006       1793.67188    
   5.00000000       142.380005       1796.68555    
   5.00000000       151.270004       1799.33289    
   5.00000000       160.500000       1801.65771    
   5.00000000       170.080002       1803.69519    
   5.00000000       180.020004       1805.47046    
   5.00000000       190.320007       1807.01355    
   5.00000000       200.990005       1808.32544    
   5.00000000       212.029999       1809.41211    
   5.00000000       223.440002       1810.26501    
   5.00000000       235.229996       1810.88489    
   5.00000000       247.410004       1811.27783    
   5.00000000       259.970001       1811.46667    
   5.00000000       272.920013       1811.48730    
   5.00000000       286.260010       1811.38049    
   5.00000000       300.000000       1811.18762    
   5.00000000       314.140015       1810.93311    
   5.00000000       328.670013       1810.62976    
   5.00000000       343.619995       1810.29395    
   5.00000000       358.970001       1809.93408    
   5.00000000       374.720001       1809.55957    
   5.00000000       390.890015       1809.18164    
   5.00000000       407.470001       1808.80042    
   5.00000000       424.470001       1808.42957    
   5.00000000       441.880005       1808.07861    
   5.00000000       459.709991       1807.74670    
   5.00000000       477.959991       1807.44421    
   5.00000000       496.630005       1807.17700    
   5.00000000       515.719971       1806.95129    
   5.00000000       535.229980       1806.77295    
   5.00000000       555.169983       1806.64453    
   5.00000000       575.530029       1806.57312    
   5.00000000       596.309998       1806.56274    
   5.00000000       617.510010       1806.61096    
   5.00000000       639.140015       1806.72986    
   5.00000000       661.190002       1806.92200    
   5.00000000       683.669983       1807.18738    
   5.00000000       706.570007       1807.53040    
   5.00000000       729.890015       1807.95532    
   5.00000000       753.630005       1808.46057    
   5.00000000       777.789978       1809.05396    
   5.00000000       802.369995       1809.73303    
   5.00000000       827.369995       1810.50549    
   5.00000000       852.789978       1811.36389    
   5.00000000       878.619995       1812.32202    
   5.00000000       904.869995       1813.37134    
   5.00000000       931.520020       1814.51660    
   5.00000000       958.590027       1815.76208    
   5.00000000       986.070007       1817.10986    
   5.00000000       1013.90002       1818.54785    
   5.00000000       1042.19995       1820.09460    
   5.00000000       1070.90002       1821.74268    
   5.00000000       1100.00000       1823.49390    
   6.00000000       1.60000008E-02   1099.94666    
   6.00000000       3.79999988E-02   1100.98682    
   6.00000000       7.69999996E-02   1100.40979    
   6.00000000      0.136999995       1097.96960    
   6.00000000      0.224000007       1093.94458    
   6.00000000      0.344999999       1089.08386    
   6.00000000      0.505999982       1084.57361    
   6.00000000      0.713999987       1081.68750    
   6.00000000      0.975000024       1081.56396    
   6.00000000       1.29700005       1085.01477    
   6.00000000       1.68700004       1092.50122    
   6.00000000       2.15300012       1104.17981    
   6.00000000       2.70099998       1119.89807    
   6.00000000       3.33999991       1139.41235    
   6.00000000       4.07700014       1162.31152    
   6.00000000       4.92000008       1188.14734    
   6.00000000       5.87799978       1216.46204    
   6.00000000       6.95699978       1246.68616    
   6.00000000       8.16499996       1278.31958    
   6.00000000       9.51200008       1310.90503    
   6.00000000       11.0039997       1343.91748    
   6.00000000       12.6490002       1376.91382    
   6.00000000       14.4560003       1409.51074    
   6.00000000       16.4319992       1441.34204    
   6.00000000       18.5849991       1472.11353    
   6.00000000       20.9220009       1501.58350    
   6.00000000       23.4529991       1529.59961    
   6.00000000       26.1830006       1556.00720    
   6.00000000       29.1210003       1580.74414    
   6.00000000       32.2739983       1603.77148    
   6.00000000       35.6510010       1625.10120    
   6.00000000       39.2570000       1644.74414    
   6.00000000       43.0999985       1662.75940    
   6.00000000       47.1879997       1679.22058    
   6.00000000       51.5279999       1694.20361    
   6.00000000       56.1259995       1707.79395    
   6.00000000       60.9889984       1720.08752    
   6.00000000       66.1250000       1731.17834    
   6.00000000       71.5400009       1741.15515    
   6.00000000       77.2399979       1750.11230    
   6.00000000       83.2310028       1758.12976    
   6.00000000       89.5199966       1765.29431    
   6.00000000       96.1139984       1771.67932    
   6.00000000       103.019997       1777.35828    
   6.00000000       110.239998       1782.39539    
   6.00000000       117.779999       1786.85327    
   6.00000000       125.650002       1790.79529    
   6.00000000       133.850006       1794.26892    
   6.00000000       142.380005       1797.32971    
   6.00000000       151.270004       1800.02612    
   6.00000000       160.500000       1802.39697    
   6.00000000       170.080002       1804.47839    
   6.00000000       180.020004       1806.30371    
   6.00000000       190.320007       1807.88831    
   6.00000000       200.990005       1809.24158    
   6.00000000       212.029999       1810.36890    
   6.00000000       223.440002       1811.26160    
   6.00000000       235.229996       1811.91785    
   6.00000000       247.410004       1812.34265    
   6.00000000       259.970001       1812.56238    
   6.00000000       272.920013       1812.61267    
   6.00000000       286.260010       1812.53442    
   6.00000000       300.000000       1812.36597    
   6.00000000       314.140015       1812.13562    
   6.00000000       328.670013       1811.85962    
   6.00000000       343.619995       1811.54871    
   6.00000000       358.970001       1811.21533    
   6.00000000       374.720001       1810.86646    
   6.00000000       390.890015       1810.50720    
   6.00000000       407.470001       1810.15588    
   6.00000000       424.470001       1809.80725    
   6.00000000       441.880005       1809.47583    
   6.00000000       459.709991       1809.17126    
   6.00000000       477.959991       1808.89526    
   6.00000000       496.630005       1808.65295    
   6.00000000       515.719971       1808.44934    
   6.00000000       535.229980       1808.29333    
   6.00000000       555.169983       1808.18982    
   6.00000000       575.530029       1808.14075    
   6.00000000       596.309998       1808.14929    
   6.00000000       617.510010       1808.22607    
   6.00000000       639.140015       1808.36743    
   6.00000000       661.190002       1808.58130    
   6.00000000       683.669983       1808.87109    
   6.00000000       706.570007       1809.23596    
   6.00000000       729.890015       1809.68127    
   6.00000000       753.630005       1810.21204    
   6.00000000       777.789978       1810.82751    
   6.00000000       802.369995       1811.52795    
   6.00000000       827.369995       1812.32019    
   6.00000000       852.789978       1813.20447    
   6.00000000       878.619995       1814.18176    
   6.00000000       904.869995       1815.25476    
   6.00000000       931.520020       1816.42285    
   6.00000000       958.590027       1817.68872    
   6.00000000       986.070007       1819.05688    
   6.00000000       1013.90002       1820.51819    
   6.00000000       1042.19995       1822.08667    
   6.00000000       1070.90002       1823.75647    
   6.00000000       1100.00000       1825.52795    
   7.00000000       1.60000008E-02   1093.34619    
   7.00000000       3.79999988E-02   1094.38818    
   7.00000000       7.69999996E-02   1093.81274    
   7.00000000      0.136999995       1091.37720    
   7.00000000      0.224000007       1087.36084    
   7.00000000      0.344999999       1082.51318    
   7.00000000      0.505999982       1078.02515    
   7.00000000      0.713999987       1075.17224    
   7.00000000      0.975000024       1075.09473    
   7.00000000       1.29700005       1078.60938    
   7.00000000       1.68700004       1086.17737    
   7.00000000       2.15300012       1097.95911    
   7.00000000       2.70099998       1113.80273    
   7.00000000       3.33999991       1133.46582    
   7.00000000       4.07700014       1156.53687    
   7.00000000       4.92000008       1182.57104    
   7.00000000       5.87799978       1211.10583    
   7.00000000       6.95699978       1241.57141    
   7.00000000       8.16499996       1273.46558    
   7.00000000       9.51200008       1306.32922    
   7.00000000       11.0039997       1339.63110    
   7.00000000       12.6490002       1372.92542    
   7.00000000       14.4560003       1405.82605    
   7.00000000       16.4319992       1437.95923    
   7.00000000       18.5849991       1469.03259    
   7.00000000       20.9220009       1498.79688    
   7.00000000       23.4529991       1527.09839    
   7.00000000       26.1830006       1553.77869    
   7.00000000       29.1210003       1578.77539    
   7.00000000       32.2739983       1602.04883    
   7.00000000       35.6510010       1623.60901    
   7.00000000       39.2570000       1643.46765    
   7.00000000       43.0999985       1661.68274    
   7.00000000       47.1879997       1678.32727    
   7.00000000       51.5279999       1693.47852    
   7.00000000       56.1259995       1707.22595    
   7.00000000       60.9889984       1719.65833    
   7.00000000       66.1250000       1730.87964    
   7.00000000       71.5400009       1740.97314    
   7.00000000       77.2399979       1750.03918    
   7.00000000       83.2310028       1758.15527    
   7.00000000       89.5199966       1765.41040    
   7.00000000       96.1139984       1771.87683    
   7.00000000       103.019997       1777.63403    
   7.00000000       110.239998       1782.74280    
   7.00000000       117.779999       1787.26685    
   7.00000000       125.650002       1791.26904    
   7.00000000       133.850006       1794.80115    
   7.00000000       142.380005       1797.91687    
   7.00000000       151.270004       1800.66626    
   7.00000000       160.500000       1803.08984    
   7.00000000       170.080002       1805.22217    
   7.00000000       180.020004       1807.09644    
   7.00000000       190.320007       1808.72583    
   7.00000000       200.990005       1810.12781    
   7.00000000       212.029999       1811.29956    
   7.00000000       223.440002       1812.23401    
   7.00000000       235.229996       1812.92847    
   7.00000000       247.410004       1813.38989    
   7.00000000       259.970001       1813.64490    
   7.00000000       272.920013       1813.72388    
   7.00000000       286.260010       1813.67603    
   7.00000000       300.000000       1813.53284    
   7.00000000       314.140015       1813.32837    
   7.00000000       328.670013       1813.07898    
   7.00000000       343.619995       1812.79565    
   7.00000000       358.970001       1812.48792    
   7.00000000       374.720001       1812.16553    
   7.00000000       390.890015       1811.83289    
   7.00000000       407.470001       1811.50549    
   7.00000000       424.470001       1811.18079    
   7.00000000       441.880005       1810.87854    
   7.00000000       459.709991       1810.59705    
   7.00000000       477.959991       1810.34583    
   7.00000000       496.630005       1810.12659    
   7.00000000       515.719971       1809.94873    
   7.00000000       535.229980       1809.81665    
   7.00000000       555.169983       1809.73645    
   7.00000000       575.530029       1809.71228    
   7.00000000       596.309998       1809.74426    
   7.00000000       617.510010       1809.84521    
   7.00000000       639.140015       1810.01001    
   7.00000000       661.190002       1810.24829    
   7.00000000       683.669983       1810.56079    
   7.00000000       706.570007       1810.94849    
   7.00000000       729.890015       1811.41650    
   7.00000000       753.630005       1811.97119    
   7.00000000       777.789978       1812.60974    
   7.00000000       802.369995       1813.33508    
   7.00000000       827.369995       1814.14807    
   7.00000000       852.789978       1815.05566    
   7.00000000       878.619995       1816.05481    
   7.00000000       904.869995       1817.15051    
   7.00000000       931.520020       1818.34229    
   7.00000000       958.590027       1819.63037    
   7.00000000       986.070007       1821.02173    
   7.00000000       1013.90002       1822.50549    
   7.00000000       1042.19995       1824.09473    
   7.00000000       1070.90002       1825.78906    
   7.00000000       1100.00000       1827.58337    
   8.00000000       1.60000008E-02   1085.58264    
   8.00000000       3.79999988E-02   1086.62659    
   8.00000000       7.69999996E-02   1086.05591    
   8.00000000      0.136999995       1083.62866    
   8.00000000      0.224000007       1079.62524    
   8.00000000      0.344999999       1074.79773    
   8.00000000      0.505999982       1070.34082    
   8.00000000      0.713999987       1067.53040    
   8.00000000      0.975000024       1067.51221    
   8.00000000       1.29700005       1071.10352    
   8.00000000       1.68700004       1078.77124    
   8.00000000       2.15300012       1090.67529    
   8.00000000       2.70099998       1106.66638    
   8.00000000       3.33999991       1126.50403    
   8.00000000       4.07700014       1149.77710    
   8.00000000       4.92000008       1176.03882    
   8.00000000       5.87799978       1204.82959    
   8.00000000       6.95699978       1235.57483    
   8.00000000       8.16499996       1267.76941    
   8.00000000       9.51200008       1300.95239    
   8.00000000       11.0039997       1334.58813    
   8.00000000       12.6490002       1368.22656    
   8.00000000       14.4560003       1401.47559    
   8.00000000       16.4319992       1433.95801    
   8.00000000       18.5849991       1465.37683    
   8.00000000       20.9220009       1495.47949    
   8.00000000       23.4529991       1524.10901    
   8.00000000       26.1830006       1551.10303    
   8.00000000       29.1210003       1576.39929    
   8.00000000       32.2739983       1599.95569    
   8.00000000       35.6510010       1621.77966    
   8.00000000       39.2570000       1641.88452    
   8.00000000       43.0999985       1660.32703    
   8.00000000       47.1879997       1677.18176    
   8.00000000       51.5279999       1692.52417    
   8.00000000       56.1259995       1706.44714    
   8.00000000       60.9889984       1719.04272    
   8.00000000       66.1250000       1730.41064    
   8.00000000       71.5400009       1740.64062    
   8.00000000       77.2399979       1749.82898    
   8.00000000       83.2310028       1758.05664    
   8.00000000       89.5199966       1765.41016    
   8.00000000       96.1139984       1771.97144    
   8.00000000       103.019997       1777.81372    
   8.00000000       110.239998       1783.00171    
   8.00000000       117.779999       1787.59766    
   8.00000000       125.650002       1791.66968    
   8.00000000       133.850006       1795.26575    
   8.00000000       142.380005       1798.44165    
   8.00000000       151.270004       1801.25195    
   8.00000000       160.500000       1803.73145    
   8.00000000       170.080002       1805.91992    
   8.00000000       180.020004       1807.84229    
   8.00000000       190.320007       1809.52820    
   8.00000000       200.990005       1810.98108    
   8.00000000       212.029999       1812.20166    
   8.00000000       223.440002       1813.18250    
   8.00000000       235.229996       1813.92126    
   8.00000000       247.410004       1814.42065    
   8.00000000       259.970001       1814.70581    
   8.00000000       272.920013       1814.81824    
   8.00000000       286.260010       1814.79749    
   8.00000000       300.000000       1814.68591    
   8.00000000       314.140015       1814.50903    
   8.00000000       328.670013       1814.28809    
   8.00000000       343.619995       1814.02954    
   8.00000000       358.970001       1813.74756    
   8.00000000       374.720001       1813.45007    
   8.00000000       390.890015       1813.14832    
   8.00000000       407.470001       1812.84570    
   8.00000000       424.470001       1812.54834    
   8.00000000       441.880005       1812.27356    
   8.00000000       459.709991       1812.01697    
   8.00000000       477.959991       1811.78967    
   8.00000000       496.630005       1811.59534    
   8.00000000       515.719971       1811.44507    
   8.00000000       535.229980       1811.34058    
   8.00000000       555.169983       1811.28174    
   8.00000000       575.530029       1811.28271    
   8.00000000       596.309998       1811.34143    
   8.00000000       617.510010       1811.46484    
   8.00000000       639.140015       1811.65576    
   8.00000000       661.190002       1811.91675    
   8.00000000       683.669983       1812.25195    
   8.00000000       706.570007       1812.66418    
   8.00000000       729.890015       1813.15784    
   8.00000000       753.630005       1813.73718    
   8.00000000       777.789978       1814.39636    
   8.00000000       802.369995       1815.14575    
   8.00000000       827.369995       1815.98633    
   8.00000000       852.789978       1816.91492    
   8.00000000       878.619995       1817.94092    
   8.00000000       904.869995       1819.05688    
   8.00000000       931.520020       1820.26990    
   8.00000000       958.590027       1821.58459    
   8.00000000       986.070007       1822.99915    
   8.00000000       1013.90002       1824.50537    
   8.00000000       1042.19995       1826.12170    
   8.00000000       1070.90002       1827.83350    
   8.00000000       1100.00000       1829.65515    
   9.00000000       1.60000008E-02   1076.65552    
   9.00000000       3.79999988E-02   1077.70361    
   9.00000000       7.69999996E-02   1077.14050    
   9.00000000      0.136999995       1074.72437    
   9.00000000      0.224000007       1070.73816    
   9.00000000      0.344999999       1065.93823    
   9.00000000      0.505999982       1061.51807    
   9.00000000      0.713999987       1058.76172    
   9.00000000      0.975000024       1058.81494    
   9.00000000       1.29700005       1062.49829    
   9.00000000       1.68700004       1070.28186    
   9.00000000       2.15300012       1082.32751    
   9.00000000       2.70099998       1098.48901    
   9.00000000       3.33999991       1118.52490    
   9.00000000       4.07700014       1142.02759    
   9.00000000       4.92000008       1168.54956    
   9.00000000       5.87799978       1197.62903    
   9.00000000       6.95699978       1228.69141    
   9.00000000       8.16499996       1261.22668    
   9.00000000       9.51200008       1294.77112    
   9.00000000       11.0039997       1328.78589    
   9.00000000       12.6490002       1362.81152    
   9.00000000       14.4560003       1396.45410    
   9.00000000       16.4319992       1429.33301    
   9.00000000       18.5849991       1461.14221    
   9.00000000       20.9220009       1491.62769    
   9.00000000       23.4529991       1520.62646    
   9.00000000       26.1830006       1547.97632    
   9.00000000       29.1210003       1573.61096    
   9.00000000       32.2739983       1597.48389    
   9.00000000       35.6510010       1619.60803    
   9.00000000       39.2570000       1639.99109    
   9.00000000       43.0999985       1658.69006    
   9.00000000       47.1879997       1675.78149    
   9.00000000       51.5279999       1691.34082    
   9.00000000       56.1259995       1705.46289    
   9.00000000       60.9889984       1718.23901    
   9.00000000       66.1250000       1729.77295    
   9.00000000       71.5400009       1740.15332    
   9.00000000       77.2399979       1749.47656    
   9.00000000       83.2310028       1757.82776    
   9.00000000       89.5199966       1765.29651    
   9.00000000       96.1139984       1771.96082    
   9.00000000       103.019997       1777.89734    
   9.00000000       110.239998       1783.16980    
   9.00000000       117.779999       1787.84961    
   9.00000000       125.650002       1791.99500    
   9.00000000       133.850006       1795.66260    
   9.00000000       142.380005       1798.90540    
   9.00000000       151.270004       1801.78003    
   9.00000000       160.500000       1804.31909    
   9.00000000       170.080002       1806.56897    
   9.00000000       180.020004       1808.55090    
   9.00000000       190.320007       1810.29150    
   9.00000000       200.990005       1811.80103    
   9.00000000       212.029999       1813.07520    
   9.00000000       223.440002       1814.10547    
   9.00000000       235.229996       1814.88818    
   9.00000000       247.410004       1815.42896    
   9.00000000       259.970001       1815.75366    
   9.00000000       272.920013       1815.89465    
   9.00000000       286.260010       1815.90491    
   9.00000000       300.000000       1815.82214    
   9.00000000       314.140015       1815.67664    
   9.00000000       328.670013       1815.48401    
   9.00000000       343.619995       1815.25391    
   9.00000000       358.970001       1815.00037    
   9.00000000       374.720001       1814.73291    
   9.00000000       390.890015       1814.45776    
   9.00000000       407.470001       1814.18091    
   9.00000000       424.470001       1813.91272    
   9.00000000       441.880005       1813.66284    
   9.00000000       459.709991       1813.43274    
   9.00000000       477.959991       1813.23218    
   9.00000000       496.630005       1813.06531    
   9.00000000       515.719971       1812.94080    
   9.00000000       535.229980       1812.86047    
   9.00000000       555.169983       1812.83105    
   9.00000000       575.530029       1812.85437    
   9.00000000       596.309998       1812.93994    
   9.00000000       617.510010       1813.08777    
   9.00000000       639.140015       1813.30310    
   9.00000000       661.190002       1813.58936    
   9.00000000       683.669983       1813.95422    
   9.00000000       706.570007       1814.39026    
   9.00000000       729.890015       1814.90686    
   9.00000000       753.630005       1815.50842    
   9.00000000       777.789978       1816.19507    
   9.00000000       802.369995       1816.96765    
   9.00000000       827.369995       1817.83167    
   9.00000000       852.789978       1818.78638    
   9.00000000       878.619995       1819.83423    
   9.00000000       904.869995       1820.97754    
   9.00000000       931.520020       1822.21521    
   9.00000000       958.590027       1823.55298    
   9.00000000       986.070007       1824.98828    
   9.00000000       1013.90002       1826.52222    
   9.00000000       1042.19995       1828.15955    
   9.00000000       1070.90002       1829.89941    
   9.00000000       1100.00000       1831.73889    
   10.0000000       1.60000008E-02   1066.56445    
   10.0000000       3.79999988E-02   1067.61670    
   10.0000000       7.69999996E-02   1067.06274    
   10.0000000      0.136999995       1064.66162    
   10.0000000      0.224000007       1060.69775    
   10.0000000      0.344999999       1055.93152    
   10.0000000      0.505999982       1051.55835    
   10.0000000      0.713999987       1048.86499    
   10.0000000      0.975000024       1049.00122    
   10.0000000       1.29700005       1052.79016    
   10.0000000       1.68700004       1060.70593    
   10.0000000       2.15300012       1072.91077    
   10.0000000       2.70099998       1089.26367    
   10.0000000       3.33999991       1109.52380    
   10.0000000       4.07700014       1133.28296    
   10.0000000       4.92000008       1160.09448    
   10.0000000       5.87799978       1189.49854    
   10.0000000       6.95699978       1220.91333    
   10.0000000       8.16499996       1253.82983    
   10.0000000       9.51200008       1287.77710    
   10.0000000       11.0039997       1322.21167    
   10.0000000       12.6490002       1356.67139    
   10.0000000       14.4560003       1390.75537    
   10.0000000       16.4319992       1424.07349    
   10.0000000       18.5849991       1456.31934    
   10.0000000       20.9220009       1487.23071    
   10.0000000       23.4529991       1516.64417    
   10.0000000       26.1830006       1544.39014    
   10.0000000       29.1210003       1570.40100    
   10.0000000       32.2739983       1594.62988    
   10.0000000       35.6510010       1617.08655    
   10.0000000       39.2570000       1637.77856    
   10.0000000       43.0999985       1656.76550    
   10.0000000       47.1879997       1674.11963    
   10.0000000       51.5279999       1689.92358    
   10.0000000       56.1259995       1704.26440    
   10.0000000       60.9889984       1717.24292    
   10.0000000       66.1250000       1728.95850    
   10.0000000       71.5400009       1739.50635    
   10.0000000       77.2399979       1748.98022    
   10.0000000       83.2310028       1757.46887    
   10.0000000       89.5199966       1765.06201    
   10.0000000       96.1139984       1771.84167    
   10.0000000       103.019997       1777.88208    
   10.0000000       110.239998       1783.25183    
   10.0000000       117.779999       1788.01831    
   10.0000000       125.650002       1792.24695    
   10.0000000       133.850006       1795.99011    
   10.0000000       142.380005       1799.30444    
   10.0000000       151.270004       1802.24915    
   10.0000000       160.500000       1804.85522    
   10.0000000       170.080002       1807.16943    
   10.0000000       180.020004       1809.21350    
   10.0000000       190.320007       1811.01831    
   10.0000000       200.990005       1812.58789    
   10.0000000       212.029999       1813.91785    
   10.0000000       223.440002       1815.00122    
   10.0000000       235.229996       1815.83337    
   10.0000000       247.410004       1816.41760    
   10.0000000       259.970001       1816.77698    
   10.0000000       272.920013       1816.95752    
   10.0000000       286.260010       1816.99890    
   10.0000000       300.000000       1816.94885    
   10.0000000       314.140015       1816.83264    
   10.0000000       328.670013       1816.66614    
   10.0000000       343.619995       1816.46619    
   10.0000000       358.970001       1816.24353    
   10.0000000       374.720001       1816.00281    
   10.0000000       390.890015       1815.75513    
   10.0000000       407.470001       1815.50757    
   10.0000000       424.470001       1815.26868    
   10.0000000       441.880005       1815.04614    
   10.0000000       459.709991       1814.84106    
   10.0000000       477.959991       1814.67065    
   10.0000000       496.630005       1814.53308    
   10.0000000       515.719971       1814.43262    
   10.0000000       535.229980       1814.37903    
   10.0000000       555.169983       1814.37476    
   10.0000000       575.530029       1814.42920    
   10.0000000       596.309998       1814.53906    
   10.0000000       617.510010       1814.71301    
   10.0000000       639.140015       1814.95618    
   10.0000000       661.190002       1815.26953    
   10.0000000       683.669983       1815.65479    
   10.0000000       706.570007       1816.11792    
   10.0000000       729.890015       1816.66016    
   10.0000000       753.630005       1817.28918    
   10.0000000       777.789978       1817.99646    
   10.0000000       802.369995       1818.79675    
   10.0000000       827.369995       1819.68506    
   10.0000000       852.789978       1820.66406    
   10.0000000       878.619995       1821.73999    
   10.0000000       904.869995       1822.90527    
   10.0000000       931.520020       1824.16699    
   10.0000000       958.590027       1825.53052    
   10.0000000       986.070007       1826.99268    
   10.0000000       1013.90002       1828.54749    
   10.0000000       1042.19995       1830.21094    
   10.0000000       1070.90002       1831.97290    
   10.0000000       1100.00000       1833.84070    
   11.0000000       1.60000008E-02   1055.31555    
   11.0000000       3.79999988E-02   1056.37378    
   11.0000000       7.69999996E-02   1055.83057    
   11.0000000      0.136999995       1053.44775    
   11.0000000      0.224000007       1049.51050    
   11.0000000      0.344999999       1044.78345    
   11.0000000      0.505999982       1040.46387    
   11.0000000      0.713999987       1037.84473    
   11.0000000      0.975000024       1038.07544    
   11.0000000       1.29700005       1041.98389    
   11.0000000       1.68700004       1050.04675    
   11.0000000       2.15300012       1062.43042    
   11.0000000       2.70099998       1078.99609    
   11.0000000       3.33999991       1099.50366    
   11.0000000       4.07700014       1123.54688    
   11.0000000       4.92000008       1150.68005    
   11.0000000       5.87799978       1180.43872    
   11.0000000       6.95699978       1212.24451    
   11.0000000       8.16499996       1245.57825    
   11.0000000       9.51200008       1279.97083    
   11.0000000       11.0039997       1314.86987    
   11.0000000       12.6490002       1349.80554    
   11.0000000       14.4560003       1384.37402    
   11.0000000       16.4319992       1418.17834    
   11.0000000       18.5849991       1450.90527    
   11.0000000       20.9220009       1482.28674    
   11.0000000       23.4529991       1512.15503    
   11.0000000       26.1830006       1540.33936    
   11.0000000       29.1210003       1566.76489    
   11.0000000       32.2739983       1591.38708    
   11.0000000       35.6510010       1614.21118    
   11.0000000       39.2570000       1635.24451    
   11.0000000       43.0999985       1654.54651    
   11.0000000       47.1879997       1672.19434    
   11.0000000       51.5279999       1688.26440    
   11.0000000       56.1259995       1702.85046    
   11.0000000       60.9889984       1716.04932    
   11.0000000       66.1250000       1727.96729    
   11.0000000       71.5400009       1738.69592    
   11.0000000       77.2399979       1748.33508    
   11.0000000       83.2310028       1756.97485    
   11.0000000       89.5199966       1764.70544    
   11.0000000       96.1139984       1771.60925    
   11.0000000       103.019997       1777.76184    
   11.0000000       110.239998       1783.23596    
   11.0000000       117.779999       1788.09790    
   11.0000000       125.650002       1792.41614    
